바인딩시간,장비번호,장비날짜,장비시간,Pattern,Load,ACP,TT Cogen,Seq,TT117,TT102,TT105,TT109,TT112,TT123,TT120,TT101,TT201,TT301,TT302,TT Cold,TT Hot,TTA,PIT101,PIT_NG,PIT201,PIT301,P101_SP,P101_MF,P102_SP,P201_SP,P201_MF,P202_SP,P202_MF,P203_SP,P203_MF,P301_SP,P302_SP,P303_SP,P304_SP,H2_Leak,P101_MFC_SP,P101_MFC_MF,P102_MFC_SP,P102_MFC_MF,H2_Leak_2,Cogen,P301_MF,Stack_V,INV_V,INV_I,AC_V,Stack_I,AC_V_A,AC_V_B,AC_V_C,INV_Error,LS303_H,LS303_L,LS304_H,LS304_L,CVM,NC101,NC102,NC103,NC104,NC105,NC106,NC202,NC308,NC309,NC311,NC312,NC313,NC104_AB,NC303,NC307,Igniter,PWR_RLY,AC/DC,DC/DC,Stack_RV,S_TT101,S_TT102,S_TT109,S_TT117,S_TT120,S_TT123,S_TT301,S_TT302,S_FAN,S_PITNG,S_PIT101,S_PIT201,S_PIT301,S_OCV,S_Stack V,S_CVM,S_GRID,S_Inverter,S_Inv COMM,S_Igniter,S_Temp COM,S_NC303,S_H2Leak,S_STACK,S_P101,S_P102,S_P201,S_P202,S_P203,S_P301,S_P302,S_TTA,W_TT101,W_TT102,W_TT109,W_TT117,W_TT120,W_TT123,W_TT301,W_TT302,W_FAN,W_PITNG,W_PIT101,W_PIT201,W_PIT301,W_OCV,W_Stack V,W_CVM,W_GRID,W_Inverter,W_Inv COMM,W_Igniter,W_Temp COM,W_NC303,W_H2Leak,W_STACK,W_P101,W_P102,W_P201,W_P202,W_P203,W_P301,W_P302,W_TTA,LANSTATE,Conduct,RoomCon,W_Level_Con,W_Desulfur,W_CO,W_Backflow,W_P301_F_Cnt,S_Level_Con,S_Desulfur,S_CO,S_Backflow,S_P301_F_Cnt,S_P203OL
2.01903E+13,10959,2019-03-14,8:12:18,0,6,854,65,4990,247.6,658.7,1372,263.1,160.8,93.4,764.8,122.9,43,66,10,63,66.3,37.6,19.48,2.37,27.89,15.05,3.5,3.55,0.39,19.85,20.53,0.7,0.71,52,50.5,10.5,55,100,100,0,3.5,0,39,0,0,0,0,18.01,16.38,54.98,224.8,0.61,59.9,316.2,224.8,3,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,21,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2.01903E+13,10959,2019-03-14,8:12:23,0,6,854,65,4990,247.8,658.7,1372,263.2,160.8,93.4,764.6,122.8,42.9,66,10,63,66.3,37.6,19.5,2.38,27.94,15.05,3.5,3.46,0.39,19.85,19.78,0.7,0.72,52,50.56,10.5,55,100,100,0,3.5,0,39,0,0,0,0,18.01,16.39,54.95,224.5,0.61,59.9,315.7,224.5,3,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,21,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2.01903E+13,10959,2019-03-14,8:12:28,0,6,854,65,4990,247.6,658.4,1372,263.2,160.8,93.4,764.5,122.8,42.9,66,10,63,66.3,37.6,20.24,2.37,27.94,15.05,3.5,3.59,0.516,20.26,19.91,0.7,0.81,52,51.79,10.5,55,100,100,0,3.5,0,51.6,0,0,0,0,18.02,16.41,54.94,224.5,0.61,59.9,315.7,224.5,3,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,21,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2.01903E+13,10959,2019-03-14,8:12:33,0,6,855,65,4990,247.7,658.4,1372,263.2,160.8,93.4,764.6,122.7,42.9,66,10,63,66.3,37.6,19.4,2.37,27.94,15.05,3.5,3.53,0.516,20.26,20.35,0.7,0.68,52,50.32,10.5,55,100,100,0,3.5,0,51.6,0,0,0,0,18.01,16.4,55.04,224.3,0.61,59.9,315.2,224.3,3,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2.01903E+13,10959,2019-03-14,8:12:38,0,6,854,65,4990,247.7,658.4,1372,263.2,160.9,93.5,764.7,122.8,42.9,66,10,63,66.3,37.6,19.32,2.38,27.87,15.05,3.5,3.53,0.516,20.26,20.31,0.7,0.68,52,50.63,10.5,55,100,100,0,3.5,0,51.6,0,0,0,0,18.01,16.39,55,224.6,0.61,60,315.4,224.6,3,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,21,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2.01903E+13,10959,2019-03-14,8:12:43,0,6,854,65,4990,247.6,658.4,1372,263.1,160.8,93.6,764.5,122.8,42.8,66,10,63,66.3,37.6,18.94,2.39,27.45,15.05,3.5,3.5,0.516,20.26,20.99,0.7,0.72,52,51.11,10.5,55,100,100,0,3.5,0,51.6,0,0,0,0,18.01,16.38,55.04,224.5,0.61,60,315.2,224.5,3,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,21,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2.01903E+13,10959,2019-03-14,8:12:48,0,6,854,65,4990,247.6,658.3,1372,263.2,160.9,93.5,764.6,122.7,42.8,66,10,63,66.3,37.6,19.57,2.36,27.77,15.05,3.5,3.55,0.516,20.26,20.72,0.7,0.77,52,50.81,10.5,55,100,100,0,3.5,0,51.6,0,0,0,0,18.01,16.4,54.98,224.8,0.61,59.9,315.9,224.8,3,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,21,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2.01903E+13,10959,2019-03-14,8:12:53,0,6,855,65,4990,247.7,658.1,1372,263.1,160.8,93.5,765,122.7,42.8,66.1,10,63,66.3,37.6,19.29,2.36,28.07,15.05,3.5,3.5,0.516,20.26,20.52,0.7,0.69,52,50.63,10.5,55,100,100,0,3.5,0,51.6,0,0,0,0,18.01,16.4,54.98,224.3,0.61,60,315.5,224.3,3,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2.01903E+13,10959,2019-03-14,8:12:58,0,6,854,65,4990,247.7,658.2,1372,263.2,160.8,93.6,765.5,122.7,42.9,66.1,10,63.1,66.4,37.6,19.18,2.36,27.47,15.05,3.5,3.49,0.516,20.26,20.48,0.7,0.7,52,50.81,10.5,55,100,100,0,3.5,0,51.6,0,0,0,0,18.01,16.39,55,224.4,0.61,60,315.5,224.4,3,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,21,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2.01903E+13,10959,2019-03-14,8:13:04,0,6,855,65,4990,247.8,658.1,1372,263.1,160.8,93.6,765.8,122.7,42.8,66.1,10,63,66.3,37.6,19.41,2.37,28.15,15.05,3.5,3.52,0.516,20.26,20.63,0.7,0.66,52,50.93,10.5,55,100,100,0,3.5,0,51.6,0,0,0,0,18.01,16.4,55,224,0.61,59.9,315.1,224,3,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,21,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2.01903E+13,10959,2019-03-14,8:13:09,0,6,855,65,4990,247.8,658.1,1372,263.2,160.8,93.7,766.3,122.7,42.8,66.1,10,63,66.3,37.6,19.53,2.36,27.64,15.05,3.5,3.51,0.516,20.26,20.45,0.7,0.72,52,51.6,10.5,55,100,100,0,3.5,0,51.6,0,0,0,0,18.01,16.4,54.99,224.2,0.61,59.9,315.4,224.2,3,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,21,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2.01903E+13,10959,2019-03-14,8:13:14,0,6,854,65,4990,247.7,658.1,1372,263.1,160.9,93.8,767,122.8,42.7,66.1,10,63,66.3,37.6,20.1,2.38,27.96,15.05,3.5,3.45,0.516,20.26,20.22,0.7,0.68,52,51.42,10.5,55,100,100,0,3.5,0,51.6,0,0,0,0,18.01,16.39,54.99,224.3,0.61,60,315.1,224.3,3,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2.01903E+13,10959,2019-03-14,8:13:19,0,6,854,65,4990,247.8,657.9,1372,263.2,161,93.7,767.7,122.7,42.7,66.1,10,63,66.4,37.6,19.41,2.37,27.74,15.05,3.5,3.53,0.516,20.26,20.72,0.7,0.7,52,51.18,10.5,55,100,100,0,3.5,0,51.6,0,0,0,0,18.01,16.38,54.97,224.5,0.61,59.9,315.3,224.5,3,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,21,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2.01903E+13,10959,2019-03-14,8:13:24,0,6,855,65,4990,247.7,657.9,1372,263.2,160.8,93.9,768,122.9,42.7,66.1,10,63.1,66.4,37.6,19.64,2.4,27.84,15.05,3.5,3.51,0.516,20.26,20.84,0.7,0.67,52,50.63,10.5,55,100,100,0,3.5,0,51.6,0,0,0,0,18.01,16.41,54.97,224.3,0.61,59.9,315,224.3,3,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,21,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2.01903E+13,10959,2019-03-14,8:13:29,0,6,855,65,4990,247.7,657.9,1372,263.1,160.8,93.9,768.2,122.7,42.7,66.1,10,63,66.3,37.6,19.65,2.38,27.98,15.05,3.5,3.55,0.516,20.26,20.63,0.7,0.73,52,51.3,10.5,55,100,100,0,3.5,0,51.6,0,0,0,0,18.02,16.4,54.96,224.4,0.61,59.9,315.1,224.4,3,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,21,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2.01903E+13,10959,2019-03-14,8:13:34,0,6,855,65,4990,247.7,657.9,1372,263.2,160.9,93.8,768.7,122.7,42.7,66.1,10,63,66.3,37.6,19.1,2.35,27.33,15.05,3.5,3.55,0.516,20.26,20.21,0.7,0.69,52,52.7,10.5,55,100,100,0,3.5,0,51.6,0,0,0,0,18.01,16.39,54.96,224.4,0.61,59.9,315.5,224.4,3,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2.01903E+13,10959,2019-03-14,8:13:39,0,6,855,65,4990,247.7,657.9,1372,263.1,160.9,93.8,769,122.8,42.6,66.1,10,63,66.3,37.6,19.89,2.41,28.06,15.05,3.5,3.4,0.516,20.26,20.21,0.7,0.7,52,51.79,10.5,55,100,100,0,3.5,0,51.6,0,0,0,0,18.01,16.39,54.98,224.6,0.61,59.9,315.8,224.6,3,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,21,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2.01903E+13,10959,2019-03-14,8:13:44,0,6,855,65,4990,247.7,657.8,1372,263.2,160.9,93.9,769.6,122.8,42.6,66.1,10,63,66.4,37.6,19.44,2.4,27.83,15.05,3.5,3.27,0.516,20.26,20.35,0.7,0.67,52,51.36,10.5,55,100,100,0,3.5,0,51.6,0,0,0,0,18.01,16.4,54.94,224.5,0.61,59.9,315.6,224.5,3,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,21,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2.01903E+13,10959,2019-03-14,8:13:49,0,6,855,65,4990,247.8,657.8,1372,263.1,160.8,93.9,769.9,122.8,42.6,66.1,10,63,66.3,37.6,20.05,2.39,28.66,15.05,3.5,3.5,0.516,20.26,20.75,0.7,0.74,52,50.26,10.5,55,100,100,0,3.5,0,51.6,0,0,0,0,18.01,16.39,54.98,224.7,0.61,60,316,224.7,3,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,21,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2.01903E+13,10959,2019-03-14,8:13:54,0,6,855,65,4990,247.7,657.7,1372,263.2,160.9,93.8,770.6,122.8,42.6,66.1,10,63.1,66.3,37.6,19.74,2.34,28.09,15.05,3.5,3.45,0.516,20.26,19.78,0.7,0.7,52,52.03,10.5,55,100,100,0,3.5,0,51.6,0,0,0,0,18.02,16.39,54.99,224.7,0.61,60,315.8,224.7,3,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
